# this bed file is based on information from NZ_CP007640.gff3/ bed, but the positions are based on Batro
# seqName	start	ende	direction	type1	type2	Name	locus_tag	product
NZ_CP007640.1	2132718	2134853	-	CDS	gene	DJ95_RS10065	DJ95_RS10065	HD family phosphohydrolase
NZ_CP007640.1	2134936	2135895	-	CDS	gene	DJ95_RS10070	DJ95_RS10070	PhoH family protein
NZ_CP007640.1	2135899	2137089	-	CDS	gene	yqfD	DJ95_RS10075	sporulation protein YqfD
NZ_CP007640.1	2137108	2137389	-	CDS	gene	yqfC	DJ95_RS10080	sporulation protein YqfC
NZ_CP007640.1	2137446	2137880	-	CDS	gene	DJ95_RS10085	DJ95_RS10085	hypothetical protein
NZ_CP007640.1	2137908	2138903	-	CDS	gene	floA	DJ95_RS10090	flotillin-like protein FloA
NZ_CP007640.1	2138928	2140244	-	CDS	gene	DJ95_RS10095	DJ95_RS10095	nodulation protein NfeD
NZ_CP007640.1	2140377	2140823	-	CDS	gene	DJ95_RS10100	DJ95_RS10100	GatB/YqeY domain-containing protein
NZ_CP007640.1	2140838	2141011	-	CDS	gene	rpsU	DJ95_RS10105	30S ribosomal protein S21
NZ_CP007640.1	2141188	2142114	+	CDS	gene	DJ95_RS10110	DJ95_RS10110	Na/Pi symporter
NZ_CP007640.1	2142168	2143523	-	CDS	gene	mtaB	DJ95_RS10115	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB
NZ_CP007640.1	2143523	2144293	-	CDS	gene	DJ95_RS10120	DJ95_RS10120	16S rRNA (uracil(1498)-N(3))-methyltransferase
NZ_CP007640.1	2144316	2145251	-	CDS	gene	prmA	DJ95_RS10125	50S ribosomal protein L11 methyltransferase
NZ_CP007640.1	2145276	2146391	-	CDS	gene	dnaJ	DJ95_RS10130	molecular chaperone DnaJ
NZ_CP007640.1	2146588	2148429	-	CDS	gene	dnaK	DJ95_RS10135	molecular chaperone DnaK
NZ_CP007640.1	2148453	2149016	-	CDS	gene	grpE	DJ95_RS10140	nucleotide exchange factor GrpE
NZ_CP007640.1	2149089	2150120	-	CDS	gene	hrcA	DJ95_RS10145	heat-inducible transcriptional repressor HrcA
NZ_CP007640.1	2150201	2151340	-	CDS	gene	DJ95_RS10150	DJ95_RS10150	radical SAM family heme chaperone HemW
NZ_CP007640.1	2151397	2153232	-	CDS	gene	lepA	DJ95_RS10155	translation elongation factor 4
NZ_CP007640.1	2153366	2153704	-	CDS	gene	DJ95_RS10160	DJ95_RS10160	YqxA family protein
NZ_CP007640.1	2153723	2154931	-	CDS	gene	DJ95_RS10165	DJ95_RS10165	stage II sporulation protein P
NZ_CP007640.1	2154998	2156101	-	CDS	gene	gpr	DJ95_RS10170	GPR endopeptidase
NZ_CP007640.1	2156306	2156572	+	CDS	gene	rpsT	DJ95_RS10175	30S ribosomal protein S20
NZ_CP007640.1	2156587	2157630	-	CDS	gene	holA	DJ95_RS10180	DNA polymerase III subunit delta
NZ_CP007640.1	2157670	2157819	-	CDS	gene	DJ95_RS21830	DJ95_RS21830	hypothetical protein
NZ_CP007640.1	2157860	2157994	+	CDS	gene	DJ95_RS20945	DJ95_RS20945	YqzM family protein
NZ_CP007640.1	2158035	2160368	-	CDS	gene	DJ95_RS10190	DJ95_RS10190	DNA internalization-related competence protein ComEC/Rec2
NZ_CP007640.1	2160375	2160944	-	CDS	gene	DJ95_RS10195	DJ95_RS10195	ComE operon protein 2
NZ_CP007640.1	2161012	2161635	-	CDS	gene	DJ95_RS10200	DJ95_RS10200	helix-hairpin-helix domain-containing protein
NZ_CP007640.1	2161719	2162540	+	CDS	gene	DJ95_RS10205	DJ95_RS10205	late competence protein ComER
NZ_CP007640.1	2162610	2163350	-	CDS	gene	DJ95_RS10210	DJ95_RS10210	class I SAM-dependent methyltransferase
NZ_CP007640.1	2163347	2163703	-	CDS	gene	rsfS	DJ95_RS10215	ribosome silencing factor
NZ_CP007640.1	2163720	2164280	-	CDS	gene	yqeK	DJ95_RS10220	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK
NZ_CP007640.1	2164270	2164839	-	CDS	gene	DJ95_RS10225	DJ95_RS10225	nicotinate-nucleotide adenylyltransferase
NZ_CP007640.1	2164851	2165141	-	CDS	gene	yhbY	DJ95_RS10230	ribosome assembly RNA-binding protein YhbY
NZ_CP007640.1	2165135	2165977	-	CDS	gene	DJ95_RS10235	DJ95_RS10235	shikimate dehydrogenase
NZ_CP007640.1	2165997	2167097	-	CDS	gene	yqeH	DJ95_RS10240	ribosome biogenesis GTPase YqeH
NZ_CP007640.1	2167101	2167619	-	CDS	gene	DJ95_RS10245	DJ95_RS10245	YqeG family HAD IIIA-type phosphatase
NZ_CP007640.1	2167983	2168123	+	CDS	gene	DJ95_RS10250	DJ95_RS10250	sporulation histidine kinase inhibitor Sda
NZ_CP007640.1	2168468	2169199	-	CDS	gene	DJ95_RS10255	DJ95_RS10255	SGNH/GDSL hydrolase family protein
NZ_CP007640.1	2169277	2170014	-	CDS	gene	DJ95_RS10260	DJ95_RS10260	polysaccharide deacetylase family protein
NZ_CP007640.1	2170141	2170599	-	CDS	gene	DJ95_RS10265	DJ95_RS10265	SAM-dependent methyltransferase
NZ_CP007640.1	2170736	2171362	+	CDS	gene	DJ95_RS10270	DJ95_RS10270	TVP38/TMEM64 family protein
NZ_CP007640.1	2171496	2172224	+	CDS	gene	sigK	DJ95_RS10275	RNA polymerase sporulation sigma factor SigK
NZ_CP007640.1	2172522	2172681	+	CDS	pseudogene	DJ95_RS21445	DJ95_RS21445	hypothetical protein
NZ_CP007640.1	2173050	2175179	+	CDS	gene	DJ95_RS10280	DJ95_RS10280	EndoU domain-containing protein
NZ_CP007640.1	2175183	2175581	+	CDS	gene	DJ95_RS10285	DJ95_RS10285	hypothetical protein
NZ_CP007640.1	2175711	2175998	+	CDS	gene	DJ95_RS10290	DJ95_RS10290	hypothetical protein
NZ_CP007640.1	2176180	2176455	-	CDS	gene	DJ95_RS10295	DJ95_RS10295	barstar family protein
NZ_CP007640.1	2176473	2176745	-	CDS	pseudogene	DJ95_RS20950	DJ95_RS20950	hypothetical protein
NZ_CP007640.1	2176921	2177188	+	CDS	pseudogene	DJ95_RS21940	DJ95_RS21940	hypothetical protein
NZ_CP007640.1	2177836	2178444	-	CDS	gene	DJ95_RS10305	DJ95_RS10305	ABC-2 transporter permease
NZ_CP007640.1	2178446	2179306	-	CDS	gene	DJ95_RS10310	DJ95_RS10310	ABC transporter ATP-binding protein
NZ_CP007640.1	2179306	2179683	-	CDS	gene	DJ95_RS10315	DJ95_RS10315	GntR family transcriptional regulator
NZ_CP007640.1	2180115	2180522	-	CDS	gene	DJ95_RS10320	DJ95_RS10320	hypothetical protein
NZ_CP007640.1	2180598	2180678	-	CDS	pseudogene	DJ95_RS21450	DJ95_RS21450	RusA family crossover junction endodeoxyribonuclease
NZ_CP007640.1	2181002	2181886	-	CDS	gene	DJ95_RS10325	DJ95_RS10325	LysR family transcriptional regulator
NZ_CP007640.1	2182008	2182754	+	CDS	gene	DJ95_RS10330	DJ95_RS10330	acetoacetate decarboxylase
NZ_CP007640.1	2182768	2183796	+	CDS	gene	DJ95_RS10335	DJ95_RS10335	2-dehydropantoate 2-reductase
NZ_CP007640.1	2180117	2180556	-	CDS	gene	DJ95_RS10340	DJ95_RS10340	hypothetical protein
NZ_CP007640.1	2185401	2185763	-	CDS	pseudogene	DJ95_RS20960	DJ95_RS20960	ZinT/AdcA family metal-binding protein
NZ_CP007640.1	2186022	2187251	-	CDS	gene	DJ95_RS10345	DJ95_RS10345	MFS transporter
NZ_CP007640.1	2187830	2188138	+	CDS	gene	DJ95_RS10350	DJ95_RS10350	YrhK family protein
NZ_CP007640.1	2188170	2189069	-	CDS	gene	DJ95_RS10355	DJ95_RS10355	LysR family transcriptional regulator
NZ_CP007640.1	2189189	2190385	+	CDS	gene	DJ95_RS10360	DJ95_RS10360	MFS transporter
NZ_CP007640.1	2190563	2191189	+	CDS	gene	DJ95_RS10365	DJ95_RS10365	3'-5' exonuclease
NZ_CP007640.1	2191384	2194551	-	CDS	gene	DJ95_RS10370	DJ95_RS10370	cytochrome P450
NZ_CP007640.1	2194589	2195158	-	CDS	gene	DJ95_RS10375	DJ95_RS10375	TetR/AcrR family transcriptional regulator
NZ_CP007640.1	2195416	2195991	-	CDS	gene	DJ95_RS10380	DJ95_RS10380	methyltransferase domain-containing protein
NZ_CP007640.1	2196203	2196358	-	CDS	gene	DJ95_RS21455	DJ95_RS21455	hypothetical protein
NZ_CP007640.1	2196534	2196683	-	CDS	gene	DJ95_RS20965	DJ95_RS20965	YrzI family small protein
NZ_CP007640.1	2197117	2197917	-	CDS	gene	DJ95_RS10385	DJ95_RS10385	formate/nitrite transporter family protein
NZ_CP007640.1	2198184	2198552	-	CDS	gene	DJ95_RS10390	DJ95_RS10390	DUF2294 domain-containing protein
NZ_CP007640.1	2198868	2201810	+	CDS	gene	fdhF	DJ95_RS10395	formate dehydrogenase subunit alpha
NZ_CP007640.1	2201831	2202310	+	CDS	gene	DJ95_RS10400	DJ95_RS10400	DUF1641 domain-containing protein
NZ_CP007640.1	2202352	2202582	-	CDS	gene	DJ95_RS10405	DJ95_RS10405	YrhC family protein
NZ_CP007640.1	2202670	2203809	-	CDS	gene	DJ95_RS10410	DJ95_RS10410	bifunctional cystathionine gamma-lyase/homocysteine desulfhydrase
NZ_CP007640.1	2203811	2204734	-	CDS	gene	DJ95_RS10415	DJ95_RS10415	cysteine synthase family protein
NZ_CP007640.1	2204797	2205492	-	CDS	gene	mtnN	DJ95_RS10420	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
NZ_CP007640.1	2205512	2206153	-	CDS	gene	DJ95_RS10425	DJ95_RS10425	class I SAM-dependent methyltransferase
NZ_CP007640.1	2206349	2206552	+	CDS	gene	DJ95_RS10430	DJ95_RS10430	YrzA family protein
NZ_CP007640.1	2206602	2207300	-	CDS	gene	DJ95_RS10435	DJ95_RS10435	YrrS family protein
NZ_CP007640.1	2207373	2209121	-	CDS	gene	DJ95_RS10440	DJ95_RS10440	penicillin-binding protein 2
NZ_CP007640.1	2209174	2209650	-	CDS	gene	greA	DJ95_RS10445	transcription elongation factor GreA
NZ_CP007640.1	2209899	2210534	-	CDS	gene	udk	DJ95_RS10450	uridine kinase
NZ_CP007640.1	2210541	2211809	-	CDS	gene	DJ95_RS10455	DJ95_RS10455	U32 family peptidase
NZ_CP007640.1	2211827	2212756	-	CDS	gene	DJ95_RS10460	DJ95_RS10460	U32 family peptidase
NZ_CP007640.1	2212762	2213415	-	CDS	gene	DJ95_RS10465	DJ95_RS10465	O-methyltransferase
NZ_CP007640.1	2213567	2214670	-	CDS	gene	mltG	DJ95_RS10470	endolytic transglycosylase MltG
NZ_CP007640.1	2214819	2215100	-	CDS	gene	DJ95_RS10475	DJ95_RS10475	DUF1292 domain-containing protein
NZ_CP007640.1	2215113	2215529	-	CDS	gene	ruvX	DJ95_RS10480	Holliday junction resolvase RuvX
NZ_CP007640.1	2215537	2215803	-	CDS	gene	DJ95_RS10485	DJ95_RS10485	IreB family regulatory phosphoprotein
NZ_CP007640.1	2215887	2218523	-	CDS	gene	alaS	DJ95_RS10490	alanine--tRNA ligase
NZ_CP007640.1	2218861	2219922	-	CDS	gene	DJ95_RS10495	DJ95_RS10495	AI-2E family transporter
NZ_CP007640.1	2220159	2220887	+	CDS	gene	DJ95_RS10500	DJ95_RS10500	amino acid ABC transporter ATP-binding protein
NZ_CP007640.1	2220919	2221737	+	CDS	gene	DJ95_RS10505	DJ95_RS10505	transporter substrate-binding domain-containing protein
NZ_CP007640.1	2221799	2222449	+	CDS	gene	DJ95_RS10510	DJ95_RS10510	amino acid ABC transporter permease
NZ_CP007640.1	2222468	2223124	+	CDS	gene	DJ95_RS10515	DJ95_RS10515	amino acid ABC transporter permease
NZ_CP007640.1	2223162	2223293	-	CDS	gene	DJ95_RS20975	DJ95_RS20975	YrzQ family protein
NZ_CP007640.1	2223318	2223509	-	CDS	gene	DJ95_RS10520	DJ95_RS10520	hypothetical protein
NZ_CP007640.1	2223522	2223986	-	CDS	gene	DJ95_RS10525	DJ95_RS10525	PRC-barrel domain-containing protein
NZ_CP007640.1	2224102	2226495	-	CDS	gene	DJ95_RS10530	DJ95_RS10530	ATP-dependent RecD-like DNA helicase
NZ_CP007640.1	2226529	2227149	-	CDS	gene	DJ95_RS10535	DJ95_RS10535	tetratricopeptide repeat protein
NZ_CP007640.1	2227240	2228355	-	CDS	gene	mnmA	DJ95_RS10540	tRNA 2-thiouridine(34) synthase MnmA
NZ_CP007640.1	2228392	2229531	-	CDS	gene	DJ95_RS10545	DJ95_RS10545	cysteine desulfurase
NZ_CP007640.1	2229550	2229966	-	CDS	gene	cymR	DJ95_RS10550	cysteine metabolism transcriptional regulator CymR
NZ_CP007640.1	2230169	2231437	+	CDS	gene	DJ95_RS10555	DJ95_RS10555	replication-associated recombination protein A
NZ_CP007640.1	2231682	2232446	-	CDS	gene	DJ95_RS10560	DJ95_RS10560	tRNA threonylcarbamoyladenosine dehydratase
NZ_CP007640.1	2232522	2232714	-	exon	ncRNA	ssrS	DJ95_RS20980	6S RNA
NZ_CP007640.1	2232784	2234562	-	CDS	gene	aspS	DJ95_RS10565	aspartate--tRNA ligase
NZ_CP007640.1	2234577	2235851	-	CDS	gene	DJ95_RS10570	DJ95_RS10570	histidine--tRNA ligase
NZ_CP007640.1	2236242	2236412	-	CDS	gene	DJ95_RS21660	DJ95_RS21660	YrzK family protein
NZ_CP007640.1	2236548	2238107	+	CDS	gene	DJ95_RS10575	DJ95_RS10575	SH3 domain-containing protein
NZ_CP007640.1	2238140	2238583	-	CDS	gene	dtd	DJ95_RS10580	D-tyrosyl-tRNA(Tyr) deacylase
NZ_CP007640.1	2238596	2240800	-	CDS	gene	relA	DJ95_RS10585	GTP diphosphokinase
NZ_CP007640.1	2240970	2241482	-	CDS	gene	DJ95_RS10590	DJ95_RS10590	adenine phosphoribosyltransferase
NZ_CP007640.1	2241488	2243848	-	CDS	gene	recJ	DJ95_RS10595	single-stranded-DNA-specific exonuclease RecJ
NZ_CP007640.1	2243916	2244254	-	CDS	gene	DJ95_RS10600	DJ95_RS10600	DUF1049 domain-containing protein
NZ_CP007640.1	2244331	2244828	-	CDS	gene	DJ95_RS10605	DJ95_RS10605	cation:proton antiporter regulatory subunit
NZ_CP007640.1	2245026	2247245	-	CDS	gene	secDF	DJ95_RS10610	protein translocase subunit SecDF
NZ_CP007640.1	2247284	2247580	-	CDS	gene	DJ95_RS10615	DJ95_RS10615	post-transcriptional regulator
NZ_CP007640.1	2247694	2249250	+	CDS	gene	spoVB	DJ95_RS10620	stage V sporulation protein B
NZ_CP007640.1	2249254	2249913	-	CDS	gene	DJ95_RS10625	DJ95_RS10625	DUF421 domain-containing protein
NZ_CP007640.1	2250119	2250505	+	CDS	gene	DJ95_RS10630	DJ95_RS10630	TIGR04086 family membrane protein
NZ_CP007640.1	2250559	2250822	-	CDS	gene	yajC	DJ95_RS10635	preprotein translocase subunit YajC
NZ_CP007640.1	2250867	2252012	-	CDS	gene	tgt	DJ95_RS10640	tRNA guanosine(34) transglycosylase Tgt
NZ_CP007640.1	2252040	2253068	-	CDS	gene	queA	DJ95_RS10645	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
NZ_CP007640.1	2253101	2253301	-	CDS	gene	DJ95_RS10650	DJ95_RS10650	DUF2905 domain-containing protein
NZ_CP007640.1	2253294	2254298	-	CDS	gene	ruvB	DJ95_RS10655	Holliday junction branch migration DNA helicase RuvB
NZ_CP007640.1	2254309	2254914	-	CDS	gene	ruvA	DJ95_RS10660	Holliday junction branch migration protein RuvA
NZ_CP007640.1	2255061	2255570	-	CDS	gene	DJ95_RS10665	DJ95_RS10665	intercompartmental signaling factor BofC
NZ_CP007640.1	2255633	2256937	-	CDS	gene	DJ95_RS10670	DJ95_RS10670	RbtT/DalT/CsbX family MFS transporter
NZ_CP007640.1	2257258	2257908	+	CDS	gene	DJ95_RS10675	DJ95_RS10675	serine/threonine protein kinase
NZ_CP007640.1	2257947	2258129	-	CDS	gene	DJ95_RS10680	DJ95_RS10680	hypothetical protein
NZ_CP007640.1	2258896	2259633	-	CDS	gene	DJ95_RS10690	DJ95_RS10690	YebC/PmpR family DNA-binding transcriptional regulator
NZ_CP007640.1	2259753	2260095	+	CDS	pseudogene	DJ95_RS20990	DJ95_RS20990	serine protease
NZ_CP007640.1	2260199	2262280	-	CDS	gene	DJ95_RS10695	DJ95_RS10695	chitinase C-terminal domain-containing protein
NZ_CP007640.1	2262354	2264144	-	CDS	gene	DJ95_RS10700	DJ95_RS10700	fibronectin type III domain-containing protein
NZ_CP007640.1	2264580	2265314	-	CDS	gene	chbG	DJ95_RS10705	chitin disaccharide deacetylase
NZ_CP007640.1	2265311	2266045	-	CDS	gene	DJ95_RS10710	DJ95_RS10710	GntR family transcriptional regulator
NZ_CP007640.1	2266209	2267543	+	CDS	gene	DJ95_RS10715	DJ95_RS10715	6-phospho-beta-glucosidase
NZ_CP007640.1	2267530	2268813	+	CDS	gene	celB	DJ95_RS10720	PTS cellobiose transporter subunit IIC
NZ_CP007640.1	2268834	2269166	+	CDS	gene	DJ95_RS10725	DJ95_RS10725	PTS lactose/cellobiose transporter subunit IIA
NZ_CP007640.1	2269163	2269465	+	CDS	gene	DJ95_RS10730	DJ95_RS10730	PTS sugar transporter subunit IIB
NZ_CP007640.1	2269603	2269755	+	CDS	pseudogene	DJ95_RS20995	DJ95_RS20995	transposase
NZ_CP007640.1	2269896	2270486	-	CDS	gene	DJ95_RS10735	DJ95_RS10735	YhcN/YlaJ family sporulation lipoprotein
NZ_CP007640.1	2270639	2271856	-	CDS	gene	safA	DJ95_RS10740	spore coat assembly protein SafA
NZ_CP007640.1	2271990	2273096	-	CDS	gene	nadA	DJ95_RS10745	quinolinate synthase NadA
NZ_CP007640.1	2273083	2273943	-	CDS	gene	nadC	DJ95_RS10750	carboxylating nicotinate-nucleotide diphosphorylase
NZ_CP007640.1	2273925	2275493	-	CDS	gene	nadB	DJ95_RS10755	L-aspartate oxidase
NZ_CP007640.1	2275597	2276784	+	CDS	gene	DJ95_RS10760	DJ95_RS10760	IscS subfamily cysteine desulfurase
NZ_CP007640.1	2276744	2277283	+	CDS	gene	DJ95_RS10765	DJ95_RS10765	transcription repressor NadR
NZ_CP007640.1	2277310	2278167	-	CDS	gene	pheA	DJ95_RS10770	prephenate dehydratase
NZ_CP007640.1	2278185	2278628	-	CDS	gene	thrR	DJ95_RS10775	transcriptional regulator ThrR
NZ_CP007640.1	2278683	2279969	-	CDS	gene	obgE	DJ95_RS10780	GTPase ObgE
NZ_CP007640.1	2280004	2280582	-	CDS	gene	DJ95_RS10785	DJ95_RS10785	sporulation initiation phosphotransferase B
NZ_CP007640.1	2280900	2281184	-	CDS	gene	rpmA	DJ95_RS10790	50S ribosomal protein L27
NZ_CP007640.1	2281197	2281538	-	CDS	gene	DJ95_RS10795	DJ95_RS10795	ribosomal-processing cysteine protease Prp
NZ_CP007640.1	2281551	2281859	-	CDS	gene	rplU	DJ95_RS10800	50S ribosomal protein L21
NZ_CP007640.1	2282009	2282875	-	CDS	gene	DJ95_RS10805	DJ95_RS10805	M50 family metallopeptidase
NZ_CP007640.1	2282868	2283662	-	CDS	gene	DJ95_RS10810	DJ95_RS10810	peptidoglycan DD-metalloendopeptidase family protein
NZ_CP007640.1	2283831	2284637	-	CDS	gene	minD	DJ95_RS10815	septum site-determining protein MinD
NZ_CP007640.1	2284640	2285320	-	CDS	gene	minC	DJ95_RS10820	septum site-determining protein MinC
NZ_CP007640.1	2285374	2285892	-	CDS	gene	mreD	DJ95_RS10825	rod shape-determining protein MreD
NZ_CP007640.1	2285889	2286761	-	CDS	gene	mreC	DJ95_RS10830	rod shape-determining protein MreC
NZ_CP007640.1	2286792	2287805	-	CDS	gene	mreB	DJ95_RS10835	cell shape-determining protein MreB
NZ_CP007640.1	2287897	2288592	-	CDS	gene	radC	DJ95_RS10840	DNA repair protein RadC
NZ_CP007640.1	2288627	2289196	-	CDS	gene	maf	DJ95_RS10845	Maf-like protein
NZ_CP007640.1	2289343	2290359	-	CDS	gene	DJ95_RS10850	DJ95_RS10850	SPOR domain-containing protein
NZ_CP007640.1	2290493	2291239	-	CDS	gene	DJ95_RS10855	DJ95_RS10855	A24 family peptidase
NZ_CP007640.1	2291393	2292688	-	CDS	gene	DJ95_RS10860	DJ95_RS10860	bifunctional folylpolyglutamate synthase/dihydrofolate synthase
NZ_CP007640.1	2292746	2295388	-	CDS	gene	valS	DJ95_RS10865	valine--tRNA ligase
NZ_CP007640.1	2295835	2296026	+	CDS	gene	DJ95_RS10870	DJ95_RS10870	hypothetical protein
NZ_CP007640.1	2296046	2297074	-	CDS	gene	ysxE	DJ95_RS10875	spore coat protein YsxE
NZ_CP007640.1	2297822	2298883	-	CDS	gene	DJ95_RS10880	DJ95_RS10880	LysM peptidoglycan-binding domain-containing protein
NZ_CP007640.1	2299823	2301115	-	CDS	gene	hemL	DJ95_RS10885	glutamate-1-semialdehyde 2%2C1-aminomutase
NZ_CP007640.1	2301144	2302118	-	CDS	gene	hemB	DJ95_RS10890	porphobilinogen synthase
NZ_CP007640.1	2302115	2302906	-	CDS	gene	DJ95_RS10895	DJ95_RS10895	uroporphyrinogen-III synthase
NZ_CP007640.1	2302896	2303837	-	CDS	gene	hemC	DJ95_RS10900	hydroxymethylbilane synthase
NZ_CP007640.1	2303875	2304705	-	CDS	gene	DJ95_RS10905	DJ95_RS10905	cytochrome c biogenesis protein
NZ_CP007640.1	2304713	2306080	-	CDS	gene	DJ95_RS10910	DJ95_RS10910	glutamyl-tRNA reductase
NZ_CP007640.1	2306309	2306803	+	CDS	gene	DJ95_RS10915	DJ95_RS10915	hypothetical protein
NZ_CP007640.1	2306828	2307415	-	CDS	gene	DJ95_RS10920	DJ95_RS10920	ribosome biogenesis GTP-binding protein YihA/YsxC
NZ_CP007640.1	2307412	2309736	-	CDS	gene	lon	DJ95_RS10925	endopeptidase La
NZ_CP007640.1	2309950	2311608	-	CDS	gene	lonB	DJ95_RS10930	ATP-dependent protease LonB
NZ_CP007640.1	2311760	2313022	-	CDS	gene	clpX	DJ95_RS10935	ATP-dependent protease ATP-binding subunit ClpX
NZ_CP007640.1	2313295	2314569	-	CDS	gene	DJ95_RS10940	DJ95_RS10940	trigger factor
NZ_CP007640.1	2314786	2315790	-	CDS	gene	ddcA	DJ95_RS10945	DNA damage checkpoint antagonist DdcA
NZ_CP007640.1	2315913	2316512	-	CDS	gene	leuD	DJ95_RS10950	3-isopropylmalate dehydratase small subunit
NZ_CP007640.1	2316525	2317943	-	CDS	gene	leuC	DJ95_RS10955	3-isopropylmalate dehydratase large subunit
NZ_CP007640.1	2317995	2319092	-	CDS	gene	leuB	DJ95_RS10960	3-isopropylmalate dehydrogenase
NZ_CP007640.1	2319113	2320669	-	CDS	gene	DJ95_RS10965	DJ95_RS10965	2-isopropylmalate synthase
NZ_CP007640.1	2320656	2321684	-	CDS	gene	ilvC	DJ95_RS10970	ketol-acid reductoisomerase
NZ_CP007640.1	2321707	2322225	-	CDS	gene	ilvN	DJ95_RS10975	acetolactate synthase small subunit
NZ_CP007640.1	2322222	2323946	-	CDS	gene	ilvB	DJ95_RS10980	acetolactate synthase large subunit
NZ_CP007640.1	2325163	2325618	+	CDS	gene	DJ95_RS10985	DJ95_RS10985	GNAT family N-acetyltransferase
NZ_CP007640.1	2326002	2326847	+	CDS	gene	DJ95_RS10990	DJ95_RS10990	YsnF/AvaK domain-containing protein
NZ_CP007640.1	2326980	2327053	-	exon	tRNA	DJ95_RS10995	DJ95_RS10995	tRNA-Arg
NZ_CP007640.1	2327173	2327688	-	CDS	gene	DJ95_RS11000	DJ95_RS11000	metallophosphoesterase
NZ_CP007640.1	2327704	2328300	-	CDS	gene	DJ95_RS11005	DJ95_RS11005	XTP/dITP diphosphatase
NZ_CP007640.1	2328313	2329050	-	CDS	gene	rph	DJ95_RS11010	ribonuclease PH
NZ_CP007640.1	2329161	2330246	-	CDS	gene	DJ95_RS11015	DJ95_RS11015	GerMN domain-containing protein
NZ_CP007640.1	2330387	2331205	-	CDS	gene	racE	DJ95_RS11020	glutamate racemase
NZ_CP007640.1	2331213	2331653	-	CDS	gene	DJ95_RS11025	DJ95_RS11025	MarR family transcriptional regulator
NZ_CP007640.1	2331817	2332041	-	CDS	gene	gerE	DJ95_RS11030	spore germination transcription factor GerE
NZ_CP007640.1	2332164	2332601	-	CDS	gene	DJ95_RS11035	DJ95_RS11035	acyl-CoA thioesterase
NZ_CP007640.1	2332662	2333423	-	CDS	gene	sdhB	DJ95_RS11040	succinate dehydrogenase iron-sulfur subunit
NZ_CP007640.1	2333426	2335186	-	CDS	gene	sdhA	DJ95_RS11045	succinate dehydrogenase flavoprotein subunit
NZ_CP007640.1	2335220	2335828	-	CDS	gene	sdhC	DJ95_RS11050	succinate dehydrogenase cytochrome B558
NZ_CP007640.1	2336123	2336569	+	CDS	gene	DJ95_RS11055	DJ95_RS11055	YslB family protein
NZ_CP007640.1	2336617	2337846	-	CDS	gene	DJ95_RS11060	DJ95_RS11060	aspartate kinase
NZ_CP007640.1	2338217	2339989	-	CDS	gene	uvrC	DJ95_RS11065	excinuclease ABC subunit UvrC
NZ_CP007640.1	2340129	2340443	-	CDS	gene	trxA	DJ95_RS11070	thioredoxin
NZ_CP007640.1	2340774	2342255	-	CDS	gene	DJ95_RS11075	DJ95_RS11075	alpha-N-arabinofuranosidase
NZ_CP007640.1	2342485	2343462	-	CDS	gene	DJ95_RS11080	DJ95_RS11080	electron transfer flavoprotein subunit alpha/FixB family protein
NZ_CP007640.1	2343507	2344280	-	CDS	gene	DJ95_RS11085	DJ95_RS11085	electron transfer flavoprotein subunit beta/FixA family protein
NZ_CP007640.1	2344308	2345084	-	CDS	gene	DJ95_RS11090	DJ95_RS11090	enoyl-CoA hydratase
NZ_CP007640.1	2345101	2345685	-	CDS	gene	DJ95_RS11095	DJ95_RS11095	TetR/AcrR family transcriptional regulator
NZ_CP007640.1	2345819	2347507	-	CDS	gene	DJ95_RS11100	DJ95_RS11100	AMP-binding protein
NZ_CP007640.1	2347701	2348105	-	CDS	gene	DJ95_RS11105	DJ95_RS11105	DUF350 domain-containing protein
NZ_CP007640.1	2348120	2350477	-	CDS	gene	DJ95_RS11110	DJ95_RS11110	endonuclease MutS2
NZ_CP007640.1	2350498	2352210	-	CDS	gene	polX	DJ95_RS11115	DNA polymerase/3'-5' exonuclease PolX
NZ_CP007640.1	2352332	2352865	-	CDS	gene	DJ95_RS11120	DJ95_RS11120	CvpA family protein
NZ_CP007640.1	2352872	2353129	-	CDS	gene	zapA	DJ95_RS11125	cell division protein ZapA
NZ_CP007640.1	2353263	2354204	+	CDS	gene	DJ95_RS11130	DJ95_RS11130	ribonuclease HIII
NZ_CP007640.1	2354246	2356660	-	CDS	gene	DJ95_RS11135	DJ95_RS11135	phenylalanine--tRNA ligase subunit beta
NZ_CP007640.1	2356676	2357710	-	CDS	gene	pheS	DJ95_RS11140	phenylalanine--tRNA ligase subunit alpha
NZ_CP007640.1	2358070	2358816	-	CDS	gene	DJ95_RS11145	DJ95_RS11145	RNA methyltransferase
NZ_CP007640.1	2358936	2359148	+	CDS	gene	sspI	DJ95_RS11150	small acid-soluble spore protein SspI
NZ_CP007640.1	2359232	2360386	+	CDS	gene	DJ95_RS11155	DJ95_RS11155	helix-turn-helix domain-containing protein
NZ_CP007640.1	2360450	2361862	+	CDS	gene	glcD	DJ95_RS11160	glycolate oxidase subunit GlcD
