# this bed file is the NZ_CP026362.1, entries without unique locus_tag were fixed
# seqName	start	ende	direction	type1	type2	Name	locus_tag	product
NZ_CP026362.1	2218027	2218779	+	CDS	gene	BV11031_RS11975	BV11031_RS11975	ATP-binding cassette domain-containing protein
NZ_CP026362.1	2218779	2219531	+	CDS	gene	fetB	BV11031_RS11980	iron export ABC transporter permease subunit FetB
NZ_CP026362.1	2219573	2220445	-	CDS	gene	BV11031_RS11985	BV11031_RS11985	hypothetical protein
NZ_CP026362.1	2220442	2222239	-	CDS	pseudogene	BV11031_RS11990	BV11031_RS11990	isocitrate/isopropylmalate dehydrogenase family protein
NZ_CP026362.1	2222246	2223052	-	CDS	gene	BV11031_RS11995	BV11031_RS11995	alpha/beta hydrolase
NZ_CP026362.1	2223058	2224059	-	CDS	gene	BV11031_RS12000	BV11031_RS12000	hypothetical protein
NZ_CP026362.1	2224090	2225049	-	CDS	gene	BV11031_RS12005	BV11031_RS12005	DMT family transporter
NZ_CP026362.1	2225416	2226207	+	CDS	gene	BV11031_RS12010	BV11031_RS12010	DUF4931 domain-containing protein
NZ_CP026362.1	2226363	2227175	-	CDS	gene	BV11031_RS12015	BV11031_RS12015	uroporphyrinogen-III synthase
NZ_CP026362.1	2227348	2227533	+	CDS	gene	BV11031_RS12020	BV11031_RS12020	hypothetical protein
NZ_CP026362.1	2227577	2228755	-	CDS	gene	BV11031_RS12025	BV11031_RS12025	UDP-glucosyltransferase
NZ_CP026362.1	2228778	2229968	-	CDS	gene	BV11031_RS12030	BV11031_RS12030	cytochrome P450
NZ_CP026362.1	2230482	2231108	-	CDS	gene	BV11031_RS12035	BV11031_RS12035	NUDIX hydrolase
NZ_CP026362.1	2231185	2231826	-	CDS	gene	BV11031_RS12040	BV11031_RS12040	DUF4352 domain-containing protein
NZ_CP026362.1	2232024	2232584	-	CDS	gene	BV11031_RS12045	BV11031_RS12045	DUF1641 domain-containing protein
NZ_CP026362.1	2232577	2235534	-	CDS	gene	fdhF	BV11031_RS12050	formate dehydrogenase subunit alpha
NZ_CP026362.1	2235682	2236245	+	CDS	gene	BV11031_RS12055	BV11031_RS12055	YjgB family protein
NZ_CP026362.1	2236344	2236742	+	CDS	gene	BV11031_RS12060	BV11031_RS12060	DUF2809 domain-containing protein
NZ_CP026362.1	2236750	2237649	-	CDS	gene	BV11031_RS12065	BV11031_RS12065	DUF2268 domain-containing protein
NZ_CP026362.1	2237775	2237942	+	CDS	gene	BV11031_RS12070	BV11031_RS12070	YjfB family protein
NZ_CP026362.1	2238071	2238544	+	CDS	gene	BV11031_RS12075	BV11031_RS12075	YjfA family protein
NZ_CP026362.1	2238594	2239994	-	CDS	gene	BV11031_RS12080	BV11031_RS12080	polysaccharide deacetylase family protein
NZ_CP026362.1	2240248	2240514	+	CDS	gene	BV11031_RS12085	BV11031_RS12085	hypothetical protein
NZ_CP026362.1	2240637	2241623	+	CDS	gene	cyoE	BV11031_RS12090	protoheme IX farnesyltransferase
NZ_CP026362.1	2242520	2242705	+	CDS	pseudogene	BV11031_RS12100	BV11031_RS12100	DUF4177 domain-containing protein
NZ_CP026362.1	2242811	2243020	-	CDS	gene	BV11031_RS12105	BV11031_RS12105	hypothetical protein
NZ_CP026362.1	2243013	2243294	-	CDS	gene	BV11031_RS12110	BV11031_RS12110	hypothetical protein
NZ_CP026362.1	2243593	2244540	-	CDS	gene	manA	BV11031_RS12120	mannose-6-phosphate isomerase%2C class I
NZ_CP026362.1	2244556	2246508	-	CDS	gene	BV11031_RS12125	BV11031_RS12125	PTS sugar transporter subunit IIA
NZ_CP026362.1	2246658	2248604	-	CDS	gene	BV11031_RS12130	BV11031_RS12130	BglG family transcription antiterminator
NZ_CP026362.1	2249142	2249411	+	CDS	gene	BV11031_RS12135	BV11031_RS12135	hypothetical protein
NZ_CP026362.1	2249605	2249886	-	CDS	pseudogene	BV11031_RS12140	BV11031_RS12140	antibiotic biosynthesis monooxygenase
NZ_CP026362.1	2250171	2251328	+	CDS	gene	BV11031_RS12145	BV11031_RS12145	tetratricopeptide repeat protein
NZ_CP026362.1	2251607	2251679	-	exon	tRNA	BV11031_RS12150	BV11031_RS12150	tRNA-Val
NZ_CP026362.1	2251853	2253043	+	CDS	gene	BV11031_RS12155	BV11031_RS12155	DUF819 domain-containing protein
NZ_CP026362.1	2253099	2253644	+	CDS	gene	BV11031_RS12160	BV11031_RS12160	GNAT family N-acetyltransferase
NZ_CP026362.1	2253674	2254846	-	CDS	gene	metC	BV11031_RS12165	cystathionine beta-lyase
NZ_CP026362.1	2254839	2255960	-	CDS	gene	metI	BV11031_RS12170	cystathionine gamma-synthase/O-acetylhomoserine thiolyase
NZ_CP026362.1	2256314	2257036	+	CDS	gene	BV11031_RS12175	BV11031_RS12175	esterase family protein
NZ_CP026362.1	2257073	2257587	+	CDS	pseudogene	BV11031_RS12180	BV11031_RS12180	hypothetical protein
NZ_CP026362.1	2257591	2258013	+	CDS	gene	BV11031_RS12185	BV11031_RS12185	GNAT family N-acetyltransferase
NZ_CP026362.1	2258117	2259267	-	CDS	gene	BV11031_RS12190	BV11031_RS12190	IS3 family transposase
NZ_CP026362.1	2259378	2259632	-	CDS	gene	BV11031_RS12195	BV11031_RS12195	hypothetical protein
NZ_CP026362.1	2259752	2262031	+	CDS	gene	BV11031_RS12200	BV11031_RS12200	ATP-dependent helicase
NZ_CP026362.1	2262103	2262357	-	CDS	gene	BV11031_RS12205	BV11031_RS12205	stage VI sporulation protein F
NZ_CP026362.1	2262494	2262658	-	CDS	gene	BV11031_RS12210	BV11031_RS12210	YjcZ family sporulation protein
NZ_CP026362.1	2262740	2262946	-	CDS	gene	BV11031_RS12215	BV11031_RS12215	hypothetical protein
NZ_CP026362.1	2263228	2263584	-	CDS	gene	BV11031_RS12220	BV11031_RS12220	DUF1360 domain-containing protein
NZ_CP026362.1	2263744	2264130	+	CDS	gene	cotV	BV11031_RS12225	spore coat protein CotV
NZ_CP026362.1	2264171	2264494	+	CDS	gene	BV11031_RS12230	BV11031_RS12230	hypothetical protein
NZ_CP026362.1	2264589	2265095	+	CDS	gene	cotX	BV11031_RS12235	spore coat protein CotX
NZ_CP026362.1	2265247	2265735	+	CDS	gene	cotY	BV11031_RS12240	spore coat protein CotY
NZ_CP026362.1	2265866	2266309	+	CDS	gene	cotZ	BV11031_RS12245	spore coat protein CotZ
NZ_CP026362.1	2266400	2267089	-	CDS	gene	BV11031_RS12250	BV11031_RS12250	spore coat protein
NZ_CP026362.1	2267190	2267966	-	CDS	gene	fabI	BV11031_RS12255	enoyl-ACP reductase FabI
NZ_CP026362.1	2268089	2268916	-	CDS	gene	thiD	BV11031_RS12260	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
NZ_CP026362.1	2268936	2269946	-	CDS	gene	BV11031_RS12265	BV11031_RS12265	thiazole biosynthesis adenylyltransferase ThiF
NZ_CP026362.1	2269943	2270713	-	CDS	gene	thiG	BV11031_RS12270	thiazole synthase
NZ_CP026362.1	2270710	2270910	-	CDS	gene	thiS	BV11031_RS12275	sulfur carrier protein ThiS
NZ_CP026362.1	2270910	2272019	-	CDS	gene	thiO	BV11031_RS12280	glycine oxidase ThiO
NZ_CP026362.1	2272003	2272620	-	CDS	gene	tenI	BV11031_RS12285	thiazole tautomerase TenI
NZ_CP026362.1	2272598	2273305	-	CDS	gene	tenA	BV11031_RS12290	thiaminase II
NZ_CP026362.1	2273557	2275401	-	CDS	gene	BV11031_RS12295	BV11031_RS12295	monovalent cation:proton antiporter family protein
NZ_CP026362.1	2275634	2276368	+	CDS	gene	prpE	BV11031_RS12300	bis(5'-nucleosyl)-tetraphosphatase PrpE
NZ_CP026362.1	2276380	2277279	-	CDS	gene	BV11031_RS12305	BV11031_RS12305	RluA family pseudouridine synthase
NZ_CP026362.1	2277292	2278092	-	CDS	gene	BV11031_RS12310	BV11031_RS12310	NAD kinase
NZ_CP026362.1	2278110	2278745	-	CDS	gene	yjbM	BV11031_RS12315	GTP diphosphokinase
NZ_CP026362.1	2278774	2279142	-	CDS	gene	BV11031_RS12320	BV11031_RS12320	hypothetical protein
NZ_CP026362.1	2279267	2279839	+	CDS	gene	BV11031_RS12325	BV11031_RS12325	CYTH domain-containing protein
NZ_CP026362.1	2280049	2280594	+	CDS	gene	BV11031_RS12330	BV11031_RS12330	lytic transglycosylase domain-containing protein
NZ_CP026362.1	2280850	2281248	+	CDS	gene	BV11031_RS12335	BV11031_RS12335	thiol management oxidoreductase
NZ_CP026362.1	2281245	2282144	+	CDS	gene	spxH	BV11031_RS12340	protease adaptor protein SpxH
NZ_CP026362.1	2282458	2282625	+	CDS	gene	BV11031_RS12350	BV11031_RS12350	hypothetical protein
NZ_CP026362.1	2282661	2284490	-	CDS	gene	pepF	BV11031_RS12355	oligoendopeptidase F
NZ_CP026362.1	2284721	2285872	-	CDS	gene	BV11031_RS12360	BV11031_RS12360	competence protein CoiA
NZ_CP026362.1	2286031	2286687	-	CDS	gene	mecA	BV11031_RS12365	adaptor protein MecA
NZ_CP026362.1	2286654	2286779	-	CDS	gene	BV11031_RS12370	BV11031_RS12370	hypothetical protein
NZ_CP026362.1	2286964	2287620	+	CDS	gene	BV11031_RS12375	BV11031_RS12375	TerC family protein
NZ_CP026362.1	2287663	2288058	-	CDS	gene	spx	BV11031_RS12380	transcriptional regulator Spx
NZ_CP026362.1	2288239	2288817	-	CDS	gene	BV11031_RS12385	BV11031_RS12385	GNAT family N-acetyltransferase
NZ_CP026362.1	2288982	2290196	-	CDS	gene	BV11031_RS12390	BV11031_RS12390	MFS transporter
NZ_CP026362.1	2290303	2291220	-	CDS	gene	oppF	BV11031_RS12395	oligopeptide ABC transporter ATP-binding protein OppF
NZ_CP026362.1	2291222	2292298	-	CDS	gene	oppD	BV11031_RS12400	oligopeptide ABC transporter ATP-binding protein OppD
NZ_CP026362.1	2292303	2293220	-	CDS	gene	oppC	BV11031_RS12405	oligopeptide ABC transporter permease OppC
NZ_CP026362.1	2293224	2294159	-	CDS	gene	oppB	BV11031_RS12410	oligopeptide ABC transporter permease OppB
NZ_CP026362.1	2294267	2295904	-	CDS	gene	oppA	BV11031_RS12415	oligopeptide ABC transporter substrate-binding protein OppA
NZ_CP026362.1	2296647	2297639	+	CDS	gene	trpS	BV11031_RS12420	tryptophan--tRNA ligase
NZ_CP026362.1	2297674	2298426	-	CDS	gene	BV11031_RS12425	BV11031_RS12425	YjbA family protein
NZ_CP026362.1	2298632	2299546	-	CDS	gene	BV11031_RS12430	BV11031_RS12430	ABC transporter permease
NZ_CP026362.1	2299562	2300512	-	CDS	gene	BV11031_RS12435	BV11031_RS12435	ABC transporter permease
NZ_CP026362.1	2300587	2302215	-	CDS	gene	BV11031_RS12440	BV11031_RS12440	peptide-binding protein
NZ_CP026362.1	2302303	2303292	-	CDS	gene	appF	BV11031_RS12445	oligopeptide ABC transporter ATP-binding protein AppF
NZ_CP026362.1	2303289	2304275	-	CDS	gene	appD	BV11031_RS12450	oligopeptide ABC transporter ATP-binding protein AppD
NZ_CP026362.1	2304466	2305251	-	CDS	gene	BV11031_RS12455	BV11031_RS12455	DUF2268 domain-containing protein
NZ_CP026362.1	2305327	2306568	-	CDS	gene	fabF	BV11031_RS12460	beta-ketoacyl-ACP synthase II
NZ_CP026362.1	2306591	2307529	-	CDS	gene	fabH	BV11031_RS12465	beta-ketoacyl-ACP synthase III
NZ_CP026362.1	2307718	2307921	+	CDS	gene	BV11031_RS12470	BV11031_RS12470	hypothetical protein
NZ_CP026362.1	2307951	2308142	-	CDS	gene	BV11031_RS12475	BV11031_RS12475	ComG operon repressor
NZ_CP026362.1	2308157	2309110	-	CDS	gene	med	BV11031_RS12480	transcriptional regulator Med
NZ_CP026362.1	2309201	2309752	-	CDS	gene	BV11031_RS12485	BV11031_RS12485	hypothetical protein
NZ_CP026362.1	2309833	2310567	-	CDS	gene	BV11031_RS12490	BV11031_RS12490	hypothetical protein
NZ_CP026362.1	2310815	2311009	+	CDS	gene	BV11031_RS12495	BV11031_RS12495	YjzD family protein
NZ_CP026362.1	2311058	2311237	-	CDS	gene	BV11031_RS12500	BV11031_RS12500	YjzC family protein
NZ_CP026362.1	2311361	2312511	-	CDS	gene	BV11031_RS12505	BV11031_RS12505	IS3 family transposase
NZ_CP026362.1	2312611	2313570	-	CDS	gene	argF	BV11031_RS12510	ornithine carbamoyltransferase
NZ_CP026362.1	2313558	2316650	-	CDS	gene	BV11031_RS12515	BV11031_RS12515	carbamoyl phosphate synthase large subunit
NZ_CP026362.1	2316643	2317704	-	CDS	gene	BV11031_RS12520	BV11031_RS12520	carbamoyl phosphate synthase small subunit
NZ_CP026362.1	2317775	2318932	-	CDS	gene	BV11031_RS12525	BV11031_RS12525	acetylornithine transaminase
NZ_CP026362.1	2318929	2319705	-	CDS	gene	argB	BV11031_RS12530	acetylglutamate kinase
NZ_CP026362.1	2319720	2320940	-	CDS	gene	argJ	BV11031_RS12535	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase
NZ_CP026362.1	2320960	2321997	-	CDS	gene	BV11031_RS12540	BV11031_RS12540	N-acetyl-gamma-glutamyl-phosphate reductase
NZ_CP026362.1	2322200	2322739	-	CDS	gene	BV11031_RS12545	BV11031_RS12545	MFS transporter
NZ_CP026362.1	2322739	2324168	-	CDS	pseudogene	BV11031_RS12550	BV11031_RS12550	FAD-binding oxidoreductase
NZ_CP026362.1	2324230	2324400	-	CDS	gene	BV11031_RS12555	BV11031_RS12555	YqaE/Pmp3 family membrane protein
NZ_CP026362.1	2324468	2324776	-	CDS	gene	BV11031_RS12560	BV11031_RS12560	metal-sulfur cluster assembly factor
NZ_CP026362.1	2324839	2325606	-	CDS	gene	BV11031_RS12565	BV11031_RS12565	prolyl oligopeptidase family serine peptidase
NZ_CP026362.1	2325727	2326539	+	CDS	gene	BV11031_RS12570	BV11031_RS12570	Cof-type HAD-IIB family hydrolase
NZ_CP026362.1	2326644	2326796	+	CDS	gene	BV11031_RS22665	BV11031_RS22665	hypothetical protein
NZ_CP026362.1	2326796	2326993	+	CDS	gene	BV11031_RS12575	BV11031_RS12575	DUF3813 domain-containing protein
NZ_CP026362.1	2327029	2327388	-	CDS	gene	BV11031_RS12580	BV11031_RS12580	intracellular proteinase inhibitor
NZ_CP026362.1	2327503	2328345	-	CDS	gene	BV11031_RS12585	BV11031_RS12585	YitT family protein
NZ_CP026362.1	2328483	2329334	+	CDS	gene	BV11031_RS12590	BV11031_RS12590	DegV family protein
NZ_CP026362.1	2329399	2330549	-	CDS	gene	BV11031_RS12595	BV11031_RS12595	IS3 family transposase
NZ_CP026362.1	2330664	2330954	-	CDS	gene	BV11031_RS12600	BV11031_RS12600	DUF3784 domain-containing protein
NZ_CP026362.1	2331066	2331962	-	CDS	gene	BV11031_RS12605	BV11031_RS12605	S1 RNA-binding domain-containing protein
NZ_CP026362.1	2332061	2332552	+	CDS	gene	BV11031_RS12610	BV11031_RS12610	YajQ family cyclic di-GMP-binding protein
NZ_CP026362.1	2332867	2334705	+	CDS	gene	BV11031_RS12615	BV11031_RS12615	bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase
NZ_CP026362.1	2335003	2335860	+	CDS	gene	BV11031_RS12625	BV11031_RS12625	GNAT family N-acetyltransferase
NZ_CP026362.1	2335972	2337240	+	CDS	gene	BV11031_RS12630	BV11031_RS12630	MFS transporter
NZ_CP026362.1	2337248	2338363	+	CDS	gene	BV11031_RS12635	BV11031_RS12635	mandelate racemase/muconate lactonizing enzyme family protein
NZ_CP026362.1	2338459	2339088	+	CDS	gene	BV11031_RS12640	BV11031_RS12640	YitT family protein
NZ_CP026362.1	2339132	2339890	-	CDS	gene	BV11031_RS12645	BV11031_RS12645	phosphosulfolactate synthase
NZ_CP026362.1	2339887	2340573	-	CDS	gene	BV11031_RS12650	BV11031_RS12650	2-phosphosulfolactate phosphatase
NZ_CP026362.1	2340760	2341473	+	CDS	gene	BV11031_RS12655	BV11031_RS12655	phosphoadenylyl-sulfate reductase
NZ_CP026362.1	2341582	2342751	+	CDS	gene	sat	BV11031_RS12660	sulfate adenylyltransferase
NZ_CP026362.1	2342748	2343359	+	CDS	gene	cysC	BV11031_RS12665	adenylyl-sulfate kinase
NZ_CP026362.1	2343373	2344179	-	CDS	gene	BV11031_RS12670	BV11031_RS12670	alpha/beta hydrolase
NZ_CP026362.1	2344384	2345022	+	CDS	gene	BV11031_RS12675	BV11031_RS12675	pentapeptide repeat-containing protein
NZ_CP026362.1	2345030	2346484	-	CDS	gene	BV11031_RS12680	BV11031_RS12680	PLP-dependent aminotransferase family protein
NZ_CP026362.1	2346605	2347216	+	CDS	gene	BV11031_RS12685	BV11031_RS12685	amino acid transporter
NZ_CP026362.1	2347266	2347774	+	CDS	pseudogene	BV11031_RS12690	BV11031_RS12690	damage-inducible protein DinB
NZ_CP026362.1	2347821	2348849	-	CDS	gene	BV11031_RS12695	BV11031_RS12695	Gfo/Idh/MocA family oxidoreductase
NZ_CP026362.1	2349048	2350070	-	CDS	gene	BV11031_RS12700	BV11031_RS12700	LacI family DNA-binding transcriptional regulator
NZ_CP026362.1	2350088	2350951	-	CDS	gene	BV11031_RS12705	BV11031_RS12705	AraC family transcriptional regulator
NZ_CP026362.1	2351075	2352442	+	CDS	gene	BV11031_RS12710	BV11031_RS12710	MATE family efflux transporter
NZ_CP026362.1	2352472	2353278	-	CDS	gene	BV11031_RS12715	BV11031_RS12715	phytoene/squalene synthase family protein
NZ_CP026362.1	2353509	2353976	+	CDS	gene	BV11031_RS12720	BV11031_RS12720	DinB family protein
NZ_CP026362.1	2354121	2355965	-	CDS	gene	asnB	BV11031_RS12725	asparagine synthase (glutamine-hydrolyzing)
NZ_CP026362.1	2356135	2356692	+	CDS	gene	BV11031_RS12730	BV11031_RS12730	DUF2777 domain-containing protein
NZ_CP026362.1	2356723	2359404	-	CDS	gene	BV11031_RS12735	BV11031_RS12735	S8 family serine peptidase
NZ_CP026362.1	2359578	2359934	-	CDS	gene	BV11031_RS12740	BV11031_RS12740	YisL family protein
NZ_CP026362.1	2360049	2360954	-	CDS	gene	BV11031_RS12745	BV11031_RS12745	fumarylacetoacetate hydrolase family protein
NZ_CP026362.1	2361109	2362031	+	CDS	pseudogene	BV11031_RS12750	BV11031_RS12750	spore coat protein
NZ_CP026362.1	2362176	2362346	+	CDS	gene	BV11031_RS12755	BV11031_RS12755	aspartyl-phosphate phosphatase Spo0E family protein
NZ_CP026362.1	2362756	2362977	+	CDS	gene	BV11031_RS12760	BV11031_RS12760	spore germination protein
NZ_CP026362.1	2362991	2363224	+	CDS	gene	BV11031_RS12765	BV11031_RS12765	spore germination protein GerPB
NZ_CP026362.1	2363248	2363865	+	CDS	gene	BV11031_RS12770	BV11031_RS12770	spore germination protein GerPC
NZ_CP026362.1	2363862	2364038	+	CDS	gene	BV11031_RS12775	BV11031_RS12775	germination protein GerPD
NZ_CP026362.1	2364038	2364439	+	CDS	gene	BV11031_RS12780	BV11031_RS12780	spore germination protein GerPE
NZ_CP026362.1	2364471	2364689	+	CDS	gene	BV11031_RS12785	BV11031_RS12785	spore germination protein
NZ_CP026362.1	2364726	2365028	-	CDS	gene	BV11031_RS12790	BV11031_RS12790	HNH endonuclease
NZ_CP026362.1	2365042	2368434	-	CDS	gene	BV11031_RS12795	BV11031_RS12795	SMC family ATPase
NZ_CP026362.1	2368431	2369606	-	CDS	gene	BV11031_RS12800	BV11031_RS12800	exonuclease SbcCD subunit D
NZ_CP026362.1	2369680	2373384	-	CDS	gene	addA	BV11031_RS12805	helicase-exonuclease AddAB subunit AddA
NZ_CP026362.1	2373371	2376871	-	CDS	gene	addB	BV11031_RS12810	helicase-exonuclease AddAB subunit AddB
NZ_CP026362.1	2377108	2378835	-	CDS	gene	BV11031_RS12815	BV11031_RS12815	SgrR family transcriptional regulator
NZ_CP026362.1	2378951	2380153	+	CDS	gene	BV11031_RS12820	BV11031_RS12820	MFS transporter
NZ_CP026362.1	2380261	2381415	+	CDS	gene	BV11031_RS12825	BV11031_RS12825	AbrB family transcriptional regulator
NZ_CP026362.1	2381435	2381638	+	CDS	gene	BV11031_RS12830	BV11031_RS12830	hypothetical protein
NZ_CP026362.1	2381663	2381746	-	CDS	pseudogene	BV11031_RS12835	BV11031_RS12835	MarR family transcriptional regulator
NZ_CP026362.1	2381822	2382328	-	CDS	gene	lepB	BV11031_RS12840	signal peptidase I
NZ_CP026362.1	2382330	2382953	-	CDS	gene	BV11031_RS12845	BV11031_RS12845	TVP38/TMEM64 family protein
NZ_CP026362.1	2383105	2383467	+	CDS	gene	BV11031_RS12850	BV11031_RS12850	hypothetical protein
NZ_CP026362.1	2383690	2383890	+	CDS	gene	BV11031_RS12855	BV11031_RS12855	DUF3311 domain-containing protein
NZ_CP026362.1	2383887	2385356	+	CDS	gene	BV11031_RS12860	BV11031_RS12860	sodium:solute symporter
NZ_CP026362.1	2385403	2385672	-	CDS	gene	BV11031_RS12865	BV11031_RS12865	excalibur calcium-binding domain-containing protein
NZ_CP026362.1	2385878	2386777	+	CDS	gene	BV11031_RS12870	BV11031_RS12870	SDR family oxidoreductase
NZ_CP026362.1	2386827	2387405	-	CDS	gene	comK	BV11031_RS12875	competence transcription factor ComK
NZ_CP026362.1	2387698	2387931	+	CDS	gene	BV11031_RS12880	BV11031_RS12880	IDEAL domain-containing protein
NZ_CP026362.1	2387959	2388816	-	CDS	gene	BV11031_RS12885	BV11031_RS12885	SDR family oxidoreductase
NZ_CP026362.1	2388928	2390457	+	CDS	gene	BV11031_RS12890	BV11031_RS12890	FAD-dependent oxidoreductase
NZ_CP026362.1	2390595	2391893	+	CDS	gene	hemAT	BV11031_RS12895	heme-based aerotactic transducer HemAT
NZ_CP026362.1	2392080	2392661	+	CDS	gene	phoE	BV11031_RS12900	phosphatase PhoE
NZ_CP026362.1	2392694	2393650	-	CDS	gene	BV11031_RS12905	BV11031_RS12905	ABC transporter substrate-binding protein
NZ_CP026362.1	2393911	2394903	-	CDS	gene	BV11031_RS12910	BV11031_RS12910	acryloyl-CoA reductase
NZ_CP026362.1	2394975	2395429	-	CDS	pseudogene	BV11031_RS12915	BV11031_RS12915	GNAT family N-acetyltransferase
NZ_CP026362.1	2395870	2397015	+	CDS	gene	BV11031_RS12920	BV11031_RS12920	S8 family peptidase
NZ_CP026362.1	2397054	2398331	-	CDS	gene	BV11031_RS12925	BV11031_RS12925	M48 family metallopeptidase
NZ_CP026362.1	2398477	2398872	+	CDS	gene	BV11031_RS12930	BV11031_RS12930	hypothetical protein
NZ_CP026362.1	2398912	2400453	-	CDS	gene	lcfB	BV11031_RS12935	long-chain-fatty-acid--CoA ligase LcfB
NZ_CP026362.1	2400571	2401215	-	CDS	gene	BV11031_RS12940	BV11031_RS12940	SDR family oxidoreductase
NZ_CP026362.1	2401280	2402275	-	CDS	gene	BV11031_RS12945	BV11031_RS12945	lipoate--protein ligase
NZ_CP026362.1	2402288	2403022	-	CDS	gene	BV11031_RS12950	BV11031_RS12950	MBL fold metallo-hydrolase
NZ_CP026362.1	2403174	2403317	+	CDS	gene	BV11031_RS12955	BV11031_RS12955	YhfH family protein
NZ_CP026362.1	2403583	2404872	+	CDS	gene	gltT	BV11031_RS12960	glutamate/proton symporter GltT
NZ_CP026362.1	2404909	2405316	-	CDS	gene	BV11031_RS12965	BV11031_RS12965	ASCH domain-containing protein
NZ_CP026362.1	2405329	2406369	-	CDS	gene	BV11031_RS12970	BV11031_RS12970	M42 family metallopeptidase
NZ_CP026362.1	2406508	2406699	+	CDS	gene	BV11031_RS12975	BV11031_RS12975	hypothetical protein
NZ_CP026362.1	2406783	2407559	-	CDS	gene	BV11031_RS12980	BV11031_RS12980	YhfC family intramembrane metalloprotease
NZ_CP026362.1	2407690	2408667	+	CDS	gene	BV11031_RS12985	BV11031_RS12985	ketoacyl-ACP synthase III
NZ_CP026362.1	2408915	2411242	-	CDS	gene	BV11031_RS12990	BV11031_RS12990	YhgE/Pip domain-containing protein
NZ_CP026362.1	2411313	2411888	-	CDS	gene	BV11031_RS12995	BV11031_RS12995	TetR/AcrR family transcriptional regulator
NZ_CP026362.1	2412034	2413446	-	CDS	gene	hemY	BV11031_RS13000	protoporphyrinogen oxidase
NZ_CP026362.1	2413461	2414393	-	CDS	gene	hemH	BV11031_RS13005	ferrochelatase
NZ_CP026362.1	2414466	2415527	-	CDS	gene	hemE	BV11031_RS13010	uroporphyrinogen decarboxylase
NZ_CP026362.1	2415654	2417798	-	CDS	gene	BV11031_RS13015	BV11031_RS13015	penicillin-binding protein
NZ_CP026362.1	2417921	2418421	+	CDS	gene	hmoB	BV11031_RS13020	heme-degrading oxygenase HmoB
NZ_CP026362.1	2418465	2418785	+	CDS	gene	BV11031_RS13025	BV11031_RS13025	hypothetical protein
NZ_CP026362.1	2418853	2420244	+	CDS	gene	BV11031_RS13030	BV11031_RS13030	hypothetical protein
NZ_CP026362.1	2420312	2421502	+	CDS	gene	BV11031_RS13035	BV11031_RS13035	amidohydrolase
NZ_CP026362.1	2421520	2422230	-	CDS	gene	BV11031_RS13040	BV11031_RS13040	EcsC family protein
NZ_CP026362.1	2422251	2423477	-	CDS	gene	BV11031_RS13045	BV11031_RS13045	ABC transporter permease
NZ_CP026362.1	2423470	2424213	-	CDS	gene	ecsA	BV11031_RS13050	ABC transporter ATP-binding protein EcsA
NZ_CP026362.1	2424698	2425135	+	CDS	gene	BV11031_RS13055	BV11031_RS13055	HIT family protein
NZ_CP026362.1	2425282	2426361	+	CDS	gene	serC	BV11031_RS13060	phosphoserine transaminase
NZ_CP026362.1	2426485	2427003	+	CDS	gene	BV11031_RS13065	BV11031_RS13065	tryptophan transporter
NZ_CP026362.1	2427077	2427268	-	CDS	gene	BV11031_RS13070	BV11031_RS13070	hypothetical protein
NZ_CP026362.1	2427398	2427754	+	CDS	gene	BV11031_RS13075	BV11031_RS13075	YtxH domain-containing protein
NZ_CP026362.1	2427933	2428544	+	CDS	gene	BV11031_RS13080	BV11031_RS13080	HTH-type transcriptional regulator Hpr
NZ_CP026362.1	2428541	2428882	-	CDS	gene	BV11031_RS13085	BV11031_RS13085	YhaI family protein
NZ_CP026362.1	2429090	2429608	+	CDS	gene	BV11031_RS13090	BV11031_RS13090	DUF3267 domain-containing protein
NZ_CP026362.1	2429716	2429898	+	CDS	gene	BV11031_RS13095	BV11031_RS13095	hypothetical protein
NZ_CP026362.1	2429954	2430040	-	CDS	gene	yhzE2	BV11031_RS13100	sporulation protein YhzE2
NZ_CP026362.1	2430164	2430250	-	CDS	gene	yhzE1	BV11031_RS13105	sporulation protein YhzE1
NZ_CP026362.1	2430410	2431276	+	CDS	gene	prsA	BV11031_RS13110	peptidylprolyl isomerase
NZ_CP026362.1	2431317	2431529	-	CDS	gene	yhaL	BV11031_RS13115	sporulation protein YhaL
NZ_CP026362.1	2431654	2432598	-	CDS	gene	yhaM	BV11031_RS13120	3'-5' exoribonuclease YhaM
NZ_CP026362.1	2432672	2435569	-	CDS	gene	BV11031_RS13125	BV11031_RS13125	AAA family ATPase
NZ_CP026362.1	2435574	2436800	-	CDS	gene	BV11031_RS13130	BV11031_RS13130	DNA repair exonuclease
NZ_CP026362.1	2436907	2438166	-	CDS	gene	BV11031_RS13135	BV11031_RS13135	ABC transporter permease
NZ_CP026362.1	2438159	2439055	-	CDS	gene	BV11031_RS13140	BV11031_RS13140	ABC transporter ATP-binding protein
NZ_CP026362.1	2439182	2439367	+	CDS	gene	BV11031_RS13145	BV11031_RS13145	hypothetical protein
NZ_CP026362.1	2439388	2440155	-	CDS	gene	BV11031_RS13150	BV11031_RS13150	enoyl-CoA hydratase
